Indices,Accuracy
[6 1 5 3 6],0.812029029012786
[6 4 3 4 4],0.812028217693256
[6 6 5 1 6],0.811832689686506
[6 4 2 4 2],0.811832284026741
[5 5 2 3 1],0.811831878366976
[4 4 6 4 6],0.811830255727916
[6 1 1 5 5],0.811636350360226
[4 1 5 6 6],0.811631482443045
[6 3 2 6 4],0.811629859803985
[4 2 2 3 1],0.81162945414422
[6 6 5 4 1],0.811628237164925
[4 5 1 4 1],0.81162702018563
[1 1 2 3 1],0.811626614525865
[6 1 1 5 1],0.811435143116765
[6 2 2 6 2],0.811434331797235
[6 6 1 1 3],0.81143230349841
[6 6 5 3 4],0.811431897838645
[6 6 1 6 1],0.81143068085935
[6 5 5 3 2],0.811429869539819
[4 6 3 1 2],0.811427435581229
[4 3 2 4 1],0.811427435581229
[3 6 3 3 1],0.811424595962874
[4 1 2 2 1],0.811234341533069
[4 1 3 1 6],0.811231501914714
[6 2 3 3 5],0.811229879275654
[6 5 5 6 5],0.811229879275654
[6 4 1 4 4],0.811228256636594
[3 1 3 6 6],0.811225417018239
[4 1 1 4 4],0.811030700331018
[6 2 2 6 6],0.811029483351723
[6 1 5 4 1],0.811027455052898
[4 6 2 3 5],0.811025426754073
[6 6 4 1 3],0.811023398455248
[4 5 1 3 4],0.811021370156422
[6 3 4 3 5],0.810829087427793
[6 3 6 3 4],0.810827464788732
[6 6 3 6 4],0.810825030830142
[6 1 6 2 6],0.810628691503862
[4 6 6 4 5],0.810628285844097
[4 4 4 6 1],0.810627880184332
[4 3 3 6 1],0.810623823586681
[4 6 1 1 4],0.810623012267151
[4 5 3 3 6],0.810621795287856
[2 1 3 3 1],0.810618955669501
[6 4 1 4 5],0.810429106899461
[4 4 2 6 5],0.810425861621341
[6 1 5 3 2],0.810424644642046
[4 4 4 3 2],0.810423022002986
[4 5 4 3 2],0.810422210683455
[4 6 4 1 6],0.810420588044395
[6 5 3 6 3],0.810419776724865
[6 1 5 5 1],0.810227899656
[4 4 4 4 1],0.81022627701694
[4 1 5 4 1],0.810225871357175
[4 5 2 6 5],0.810225060037645
[5 6 6 1 4],0.81022303173882
[4 1 1 6 3],0.810222626079055
[6 5 3 2 1],0.81022222041929
[4 3 2 3 2],0.81022222041929
[6 3 2 4 4],0.810218569481405
[5 5 3 6 1],0.810021418835594
[4 3 6 6 6],0.810021013175829
[6 1 4 5 6],0.810020607516064
[6 3 6 4 6],0.810018984877004
[4 1 4 6 2],0.809826296488609
[4 1 3 2 5],0.809825079509314
[6 4 6 5 6],0.809821428571429
[4 4 2 1 6],0.809821022911664
[5 1 1 3 1],0.809820211592133
[6 3 1 3 1],0.809819805932368
[4 6 1 1 6],0.809819400272603
[4 1 4 3 6],0.809818183293308
[4 5 3 2 1],0.809816560654248
[4 3 2 6 1],0.809815749334718
[4 6 1 6 1],0.809621843967028
[4 1 3 4 4],0.809620626987733
[5 5 3 3 1],0.809619815668203
[1 1 2 4 1],0.809619410008438
[5 6 3 3 6],0.809619410008438
[4 6 4 1 4],0.809619004348673
[4 3 2 3 4],0.809616570390083
[4 2 2 3 2],0.809616164730317
[6 2 3 1 3],0.809615353410787
[4 5 1 3 2],0.809615353410787
[4 5 3 3 2],0.809424287661452
[5 1 2 3 2],0.809418608424742
[4 1 4 1 5],0.809418202764977
[6 3 1 3 2],0.809414957486857
[6 6 4 4 2],0.809411712208736
[4 1 6 1 3],0.809219835139871
[5 1 2 3 5],0.809219429480106
[4 5 4 3 4],0.809218212500811
[6 5 1 4 1],0.809216995521516
[4 4 2 4 6],0.809215372882456
[6 1 1 5 6],0.809021061855001
[6 3 6 3 6],0.809019439215941
[6 4 1 1 5],0.809017816576881
[4 1 3 1 4],0.809016599597585
[4 6 2 6 6],0.80901619393782
[6 3 6 1 3],0.80901538261829
[6 6 1 6 5],0.809014976958525
[4 4 2 3 4],0.809014165638995
[6 4 2 6 4],0.809014165638995
[5 1 3 3 3],0.809012542999935
[5 6 6 6 1],0.80881660933342
[6 2 3 3 6],0.808815392354125
[4 1 5 1 1],0.80881417537483
[6 5 1 4 2],0.808813769715064
[4 6 4 3 6],0.8088133640553
[4 5 5 6 1],0.808813364055299
[6 3 4 6 1],0.808811335756474
[4 5 1 3 6],0.808808090478354
[4 1 1 1 4],0.808617024729019
[4 1 4 5 1],0.808612562471604
[6 4 6 2 1],0.808612562471604
[2 1 2 1 1],0.808610939832544
[6 3 1 1 1],0.808607288894658
[4 1 2 4 2],0.808415006166028
[5 1 6 6 4],0.808414194846498
[4 4 2 1 4],0.808412977867203
[6 5 1 6 6],0.808412572207438
[4 4 6 6 4],0.808412572207438
[4 5 6 1 1],0.808412572207438
[4 1 6 5 6],0.808412166547673
[4 4 3 3 2],0.808411355228143
[6 5 5 6 6],0.808411355228143
[6 6 3 2 2],0.808409732589083
[6 3 6 4 1],0.808408515609788
[6 4 6 5 5],0.808217044200688
[4 4 2 1 2],0.808212176283508
[4 6 1 1 5],0.808210553644447
[6 2 3 3 2],0.808210553644447
[6 4 6 4 3],0.808210147984682
[6 6 2 4 6],0.808209742324917
[4 4 2 6 6],0.808209336665152
[4 6 5 3 2],0.808208931005387
[4 6 2 6 5],0.808010563380282
[6 5 4 4 6],0.808008535081457
[6 5 3 1 6],0.808008129421691
[6 3 4 1 6],0.808008129421691
[6 5 2 4 2],0.808007723761926
[6 5 3 1 1],0.808006506782631
[6 4 2 4 4],0.808005289803336
[6 3 6 4 4],0.807807733497761
[5 1 6 1 4],0.807806516518466
[4 3 2 1 1],0.807804893879406
[5 6 2 3 2],0.807614639449601
[5 1 2 1 2],0.807613016810541
[6 4 4 4 5],0.807612205491011
[6 2 6 6 2],0.807610177192185
[4 1 1 4 6],0.807608554553125
[2 1 4 6 1],0.80760814889336
[4 6 3 1 5],0.8076065262543
[6 3 4 1 1],0.80760490361524
[4 1 4 4 6],0.807604497955475
[4 4 3 4 1],0.80760409229571
[4 3 3 3 6],0.807603686635945
[6 3 1 6 5],0.80741343220614
[5 1 2 1 6],0.807406941649899
[6 5 5 3 1],0.807405724670604
[6 6 1 6 6],0.807402073732719
[6 1 5 1 5],0.807208168365029
[6 6 4 4 5],0.807204517427144
[4 1 1 1 3],0.807204517427143
[5 3 3 6 1],0.807202894788083
[5 6 1 1 1],0.807201677808788
[3 1 2 1 1],0.807201272149023
[6 3 3 2 2],0.807200866489258
[6 3 6 3 1],0.807200460829493
[6 4 1 3 3],0.807006555461803
[6 1 4 5 5],0.807005338482508
[5 1 6 3 1],0.807004527162978
[4 5 3 4 5],0.807004527162978
[4 4 4 3 6],0.807003310183683
[6 6 1 6 4],0.807002904523918
[6 1 1 1 3],0.807002498864153
[4 3 3 6 5],0.807002093204387
[4 5 6 1 2],0.807000064905562
[6 5 6 2 5],0.806804131239047
[1 1 4 6 1],0.806804131239047
[5 4 2 6 1],0.806803725579282
[1 1 2 6 6],0.806801291620692
[4 6 2 1 3],0.806800885960927
[5 5 4 6 1],0.806800480301162
[4 4 1 3 4],0.806800480301162
[6 3 1 1 2],0.806800480301162
[6 5 5 3 4],0.806800074641397
[4 6 4 1 2],0.806797640682806
[6 4 1 1 2],0.806603329655352
[4 4 6 1 5],0.806602112676056
[6 5 5 3 6],0.806602112676056
[4 5 2 4 6],0.806602112676056
[6 6 6 2 1],0.806600490036996
[6 3 1 6 6],0.806599273057701
[5 6 3 6 1],0.806599273057701
[6 6 3 5 1],0.806598867397936
[6 3 6 6 3],0.806403745050951
[5 1 6 4 1],0.80639887713377
[6 2 3 6 2],0.80639806581424
[6 2 2 1 1],0.80639806581424
[6 3 4 4 1],0.806397660154475
[6 3 4 3 6],0.806397660154475
[4 6 3 1 3],0.80639725449471
[6 5 3 1 2],0.806396848834945
[6 3 1 1 4],0.806396037515415
[4 5 4 4 1],0.80639319789706
[6 1 6 2 5],0.80620659440514
[6 4 1 4 2],0.806202132147725
[4 4 2 1 5],0.806200509508665
[4 6 2 4 6],0.8062001038489
[6 1 5 5 6],0.806199698189135
[3 1 6 6 1],0.80619929252937
[6 4 3 1 4],0.80619929252937
[6 4 4 2 1],0.806198886869605
[6 4 3 2 6],0.80619848120984
[5 4 3 3 1],0.80619766989031
[6 1 4 2 1],0.80619766989031
[4 4 6 3 5],0.806197264230545
[4 5 6 1 4],0.806196858570779
[4 3 6 1 2],0.806195641591484
[5 4 2 1 1],0.806195235931719
[4 5 2 1 6],0.806193613292659
[4 5 2 4 5],0.806000113584734
[5 6 4 3 1],0.805999302265204
[6 6 2 5 1],0.805998896605439
[6 5 1 3 6],0.805997679626144
[6 4 5 3 2],0.805996462646849
[6 4 1 4 6],0.805993623028493
[4 1 1 3 2],0.805992811708964
[5 3 2 3 1],0.805992406049198
[5 1 2 1 5],0.805800934640099
[5 6 6 1 2],0.805800934640099
[2 1 2 6 6],0.805799717660804
[6 5 3 2 5],0.805798906341273
[4 6 1 3 5],0.805796878042448
[6 4 2 5 6],0.805795661063153
[6 6 5 6 2],0.805795255403388
[5 5 2 1 1],0.805792415785033
[4 1 6 5 5],0.805599727396638
[4 4 6 6 6],0.805594453819692
[1 6 3 3 1],0.805594048159927
[4 4 6 4 2],0.805593642500162
[5 1 2 3 6],0.805593642500162
[6 5 4 4 2],0.805588774582982
[4 6 1 1 3],0.805588368923217
[5 1 3 1 1],0.805397708833647
[6 5 5 1 5],0.805397708833647
[6 4 2 6 3],0.805396897514117
[6 2 3 6 6],0.805392435256702
[6 2 6 1 2],0.805392435256701
[4 4 1 4 1],0.805391623937171
[3 1 4 6 1],0.805387161679756
[5 1 3 3 4],0.805194067631596
[6 3 3 5 1],0.805192850652301
[6 5 4 3 3],0.805192444992536
[6 6 5 1 4],0.805190822353476
[4 1 3 1 2],0.804993671707665
[5 5 6 6 1],0.80499164340884
[5 4 6 1 2],0.80499002076978
[6 5 3 4 4],0.804987992470955
[4 5 2 1 2],0.8049851528526
[6 5 1 4 5],0.80479449276303
[6 1 1 2 1],0.804792464464205
[4 4 2 4 5],0.804791653144675
[6 6 4 3 3],0.804791247484909
[6 6 2 6 4],0.804790436165379
[6 1 5 1 2],0.804790436165379
[6 5 4 4 5],0.804790030505614
[6 4 6 2 5],0.804596125137924
[4 5 6 1 5],0.804592474200039
[6 3 1 3 4],0.804592068540274
[3 1 2 3 5],0.804591662880509
[3 1 3 3 5],0.804591662880509
[4 5 1 6 5],0.804590040241449
[6 5 1 2 1],0.804589228921918
[6 4 3 2 2],0.804589228921918
[4 1 3 4 6],0.804588011942623
[6 4 4 4 2],0.804586794963328
[6 2 4 3 4],0.804583549685208
[4 2 2 3 6],0.804579493087558
[6 4 2 2 1],0.804390455637048
[4 6 3 6 5],0.804390455637048
[4 4 2 6 2],0.804388832997988
[4 6 4 6 2],0.804387210358927
[6 6 3 2 5],0.804386804699163
[4 6 6 6 3],0.804385993379633
[6 2 4 3 2],0.804384370740572
[5 5 4 3 1],0.804383965080807
[3 5 3 3 1],0.804382748101512
[4 6 3 4 2],0.804382748101512
[6 1 3 5 2],0.804192493671708
[6 1 6 2 2],0.804191276692412
[6 1 1 5 2],0.804189654053352
[4 5 6 3 5],0.804187625754527
[4 1 1 1 6],0.804185597455702
[5 4 6 1 4],0.804185191795937
[6 4 5 3 6],0.804184786136172
[6 1 5 1 3],0.804182352177582
[3 1 3 4 1],0.804181135198287
[4 3 2 1 6],0.804177889920166
[5 1 2 6 2],0.803990880768482
[4 5 3 6 5],0.803989258129422
[6 1 2 2 4],0.803985607191536
[4 1 1 6 2],0.803984390212241
[5 3 2 6 1],0.803982767573181
[4 4 1 3 2],0.803982361913416
[6 4 5 1 2],0.803981144934121
[4 6 4 4 1],0.803980739274356
[3 5 2 6 1],0.803977088336471
[4 4 4 1 1],0.803786022587136
[4 6 2 1 4],0.803785616927371
[4 5 3 3 4],0.803784399948076
[5 6 3 3 4],0.803783588628546
[5 1 2 6 4],0.8037783150516
[6 3 5 6 6],0.803777909391835
[4 3 2 3 6],0.803777909391835
[4 3 6 6 1],0.803777098072305
[4 6 1 3 3],0.803587249302265
[4 6 4 3 4],0.80358522100344
[6 4 3 2 5],0.80358440968391
[5 6 6 3 1],0.80358359836438
[4 5 5 4 1],0.803583192704615
[5 1 6 1 1],0.803583192704615
[6 4 6 2 6],0.80358197572532
[4 1 3 4 3],0.803580758746025
[1 1 2 3 4],0.803580758746025
[4 1 2 4 3],0.803580758746025
[6 3 2 2 1],0.803580353086259
[6 4 3 5 1],0.803579947426494
[4 1 5 1 4],0.803579947426494
[6 6 3 2 6],0.80357954176673
[6 3 5 1 4],0.803578730447199
[4 6 5 3 6],0.803578324787434
[6 3 4 1 2],0.803578324787434
[6 4 2 5 1],0.803382796780684
[6 6 5 6 1],0.803381174141624
[4 3 2 1 4],0.803379551502564
[4 3 2 6 2],0.803379145842799
[3 5 3 6 1],0.803377523203739
[6 5 5 3 5],0.803184023495814
[4 1 6 5 1],0.803184023495814
[4 2 2 6 1],0.803181995196988
[6 2 6 1 5],0.803180778217693
[6 4 3 5 5],0.803179966898163
[5 1 4 1 1],0.803178749918868
[6 3 5 1 6],0.803176721620043
[6 2 2 1 4],0.803175504640748
[6 3 2 2 6],0.803174693321218
[3 1 2 3 1],0.803174287661452
[6 3 3 4 3],0.803174287661452
[5 3 3 3 5],0.802986872850003
[5 1 2 4 1],0.802982816252353
[3 1 2 1 6],0.802979976633998
[4 3 2 1 5],0.802979976633998
[6 4 1 6 2],0.802978353994937
[4 1 5 3 1],0.802977948335172
[4 4 6 1 4],0.802977948335172
[6 6 4 6 4],0.802977542675407
[4 6 5 1 1],0.802973486077757
[3 6 3 3 6],0.802970646459401
[4 1 5 6 5],0.802781203349127
[6 3 6 6 2],0.802779986369832
[6 2 6 1 4],0.802778769390537
[6 1 5 1 6],0.802777552411242
[4 5 6 4 4],0.802775118452651
[6 1 5 4 4],0.802775118452651
[4 1 2 5 6],0.802774712792886
[4 5 3 4 6],0.802773901473356
[5 3 2 3 4],0.802772684494061
[6 4 4 6 4],0.802771061855001
[6 3 5 1 5],0.802578373466606
[6 1 6 5 2],0.802577967806841
[4 4 4 1 2],0.802577156487311
[6 3 4 3 2],0.802576345167781
[4 2 6 6 6],0.80257309988966
[6 4 1 6 6],0.802571882910365
[4 5 3 3 5],0.802381628480561
[6 4 4 3 3],0.802377166223145
[4 3 2 3 5],0.80237351528526
[6 3 3 5 6],0.80237351528526
[6 1 5 3 3],0.802372298305965
[3 1 3 1 1],0.8023718926462
[6 2 6 6 1],0.8023718926462
[6 2 3 3 4],0.802367430388784
[1 6 2 1 1],0.802174742000389
[6 3 5 1 1],0.802173930680859
[6 5 1 6 3],0.802173930680859
[3 6 3 3 2],0.802171496722269
[4 3 2 4 6],0.802171091062504
[5 1 5 6 1],0.802170279742974
[4 6 3 6 2],0.802169874083209
[6 3 1 6 4],0.802169468423444
[4 6 1 6 2],0.801977185694814
[6 6 5 3 5],0.801975157395989
[6 4 5 6 6],0.801969478159278
[4 4 1 3 6],0.801968261179983
[6 5 6 3 3],0.801773950152528
[5 6 1 3 1],0.801773544492763
[5 4 2 3 1],0.801773544492763
[4 6 2 4 2],0.801773138832998
[1 1 2 6 5],0.801773138832998
[4 6 3 4 5],0.801771921853703
[6 3 5 1 2],0.801771110534173
[6 5 1 1 2],0.801769893554878
[5 6 3 3 2],0.801769893554878
[4 1 4 1 3],0.801768676575582
[5 6 6 1 6],0.801767865256053
[6 1 5 5 5],0.801572742909067
[5 4 4 3 1],0.801571931589537
[6 3 1 4 4],0.801571120270007
[4 6 1 6 6],0.801570714610242
[6 1 5 6 2],0.801570308950477
[4 6 3 1 4],0.801568686311417
[6 4 1 1 1],0.801567063672357
[4 3 2 1 2],0.801567063672357
[4 5 4 6 6],0.801566252352827
[6 2 3 1 2],0.801565846693062
[2 1 2 3 1],0.801565846693062
[4 2 3 6 1],0.801565441033297
[4 6 6 4 4],0.801565441033297
[5 6 3 1 1],0.801564224054001
[6 5 5 4 1],0.801562601414941
[4 2 2 1 2],0.801562195755176
[5 3 3 3 4],0.801372346985137
[6 3 1 3 5],0.801370724346076
[5 6 2 1 5],0.801370318686311
[1 1 2 1 4],0.801365856428896
[6 5 4 1 3],0.801365450769131
[6 3 3 2 4],0.801364233789836
[6 5 3 4 3],0.801364233789836
[6 2 3 6 3],0.801364233789836
[6 5 2 4 4],0.80136301681054
[6 5 6 2 2],0.801170328422146
[5 6 3 1 5],0.801169922762381
[6 6 5 6 5],0.801169111442851
[4 4 1 1 1],0.80116748880379
[4 4 3 3 6],0.801167083144025
[4 6 4 6 6],0.80116667748426
[6 3 2 4 3],0.80116667748426
[5 1 3 6 6],0.801165460504965
[6 6 5 6 6],0.801165460504965
[3 6 3 1 1],0.801158969948725
[4 5 6 4 5],0.80096871551892
[6 4 5 1 6],0.80096790419939
[5 1 3 3 6],0.800966687220095
[6 5 1 6 4],0.800965470240799
[6 3 1 1 6],0.80096465892127
[4 6 3 1 6],0.800963441941974
[4 1 4 6 3],0.800961819302914
[5 6 3 3 5],0.800768319594989
[6 6 2 2 1],0.800768319594989
[6 6 6 2 6],0.800767102615694
[4 6 2 4 5],0.800766696955929
[4 6 3 3 3],0.800764668657104
[6 4 1 6 1],0.800764262997339
[5 1 3 5 1],0.800763046018044
[3 6 6 1 5],0.800569140650354
[6 5 2 2 5],0.800567518011293
[4 5 6 4 2],0.800566706691763
[6 6 6 4 3],0.800565895372233
[5 6 2 6 1],0.800564272733173
[6 6 3 5 5],0.800564272733173
[6 3 5 6 1],0.800563867073408
[1 6 4 3 1],0.800563055753878
[6 2 2 3 3],0.800563055753878
[3 1 2 1 4],0.800562650094113
[4 5 3 6 6],0.800561433114818
[4 3 3 6 2],0.800560216135523
[6 6 4 4 6],0.800559810475758
[6 4 2 4 3],0.800558999156228
[4 3 3 3 5],0.800366716427598
[4 1 4 4 4],0.800364688128772
[6 4 5 4 1],0.800363065489712
[6 3 3 5 5],0.800362659829947
[6 2 6 6 6],0.800362254170183
[4 4 2 3 5],0.800361848510417
[4 3 6 6 5],0.800361442850652
[4 6 3 6 6],0.800359820211592
[6 5 4 2 1],0.800354952294411
[6 3 1 1 5],0.800166726163432
[6 4 6 6 3],0.800165914843902
[5 6 2 1 2],0.800165509184137
[6 6 6 2 5],0.800165509184137
[4 2 2 6 6],0.800163886545077
[4 5 2 1 4],0.800157801648601
[5 3 2 4 1],0.800157801648601
[6 1 5 6 3],0.800156179009541
[5 4 6 1 1],0.799962679301616
[6 6 6 5 1],0.799957811384436
[4 1 1 3 5],0.799957405724671
[2 6 2 3 1],0.799957405724671
[6 4 3 2 4],0.799956594405141
[6 2 4 6 1],0.79995497176608
[5 3 3 3 6],0.79976106639839
[6 4 5 1 4],0.799759849419095
[6 2 6 1 6],0.799759038099565
[1 4 3 6 1],0.7997586324398
[4 4 4 3 4],0.79975538716168
[4 5 3 1 1],0.79975457584215
[3 6 6 1 1],0.799752547543324
[4 5 6 6 3],0.799560264814695
[1 6 2 3 1],0.799559453495165
[3 1 3 6 3],0.799558236515869
[6 6 5 1 3],0.799557830856104
[6 5 1 1 3],0.799557019536574
[6 2 3 4 2],0.799554179918219
[4 3 6 6 4],0.799552557279159
[4 1 1 1 2],0.799359868890764
[2 1 2 1 6],0.799359057571234
[5 1 3 4 1],0.799358246251704
[4 5 1 6 6],0.799357434932174
[6 4 5 1 5],0.799357434932174
[4 5 2 2 1],0.799353783994288
[6 1 2 5 4],0.799352972674758
[3 6 3 6 1],0.799352567014993
[3 1 2 3 6],0.799352567014993
[4 6 5 1 2],0.799351350035698
[1 1 4 3 1],0.799350133056403
[1 1 2 1 5],0.799161501265658
[6 4 2 5 5],0.799158255987538
[4 4 2 2 1],0.799156633348478
[6 3 3 2 3],0.799155010709418
[6 5 4 4 4],0.799154199389888
[6 4 1 1 6],0.799152982410593
[4 6 3 4 6],0.799152982410593
[4 5 4 4 6],0.799152576750828
[4 6 5 1 6],0.799152171091063
[5 6 6 6 5],0.798959482702668
[5 1 3 4 5],0.798958265723373
[5 1 6 6 3],0.798957454403842
[6 3 6 4 5],0.798957048744077
[5 1 3 6 3],0.798956237424547
[1 1 2 1 6],0.798956237424547
[4 6 1 4 2],0.798954209125722
[5 6 2 4 1],0.798952180826897
[6 6 1 2 1],0.798951775167132
[5 2 3 6 1],0.798950558187837
[4 5 4 1 4],0.798950152528072
[5 6 2 3 4],0.798949746868307
[3 3 3 6 1],0.798949341208542
[5 4 6 1 5],0.798757464139677
[1 1 3 1 1],0.798757464139677
[6 3 4 1 5],0.798757058479912
[4 1 6 2 6],0.798756652820147
[4 1 5 1 5],0.798756247160382
[4 1 2 2 5],0.798755841500616
[4 4 3 6 5],0.798754218861556
[6 4 6 2 4],0.798753407542026
[2 5 3 6 1],0.798753001882261
[5 1 2 6 3],0.798752596222496
[6 3 1 4 1],0.798751784902966
[6 3 1 6 2],0.798751379243201
[6 5 5 6 2],0.798750567923671
[4 5 1 3 5],0.798749350944376
[6 5 1 4 6],0.798748945284611
[5 4 6 3 4],0.798748133965081
[6 6 2 6 3],0.798554228597391
[4 5 4 6 2],0.79855098331927
[6 4 4 5 1],0.798549766339975
[6 6 3 2 4],0.79854936068021
[6 3 5 3 1],0.798547332381385
[4 2 3 3 1],0.798347747776985
[4 3 3 3 4],0.798345719478159
[1 1 3 6 5],0.798154653728824
[4 5 4 3 5],0.798153031089764
[5 1 6 1 5],0.798153031089764
[5 6 2 3 5],0.798151408450704
[4 1 6 2 4],0.798151408450704
[5 1 6 6 6],0.798150597131174
[3 6 6 1 2],0.798149785811644
[1 1 3 4 1],0.798149380151879
[1 4 2 1 1],0.798148974492114
[5 4 3 4 1],0.798148568832349
[4 6 5 6 1],0.798144106574933
[6 2 3 4 1],0.798142889595638
[6 4 5 6 5],0.797952229506069
[6 6 1 5 1],0.797948578568183
[6 2 6 3 2],0.797947767248653
[6 2 3 2 5],0.797947767248653
[6 4 5 6 2],0.797946955929123
[4 1 6 3 3],0.797945738949828
[2 6 2 1 1],0.797945738949828
[6 4 2 5 2],0.797944521970533
[5 1 2 3 3],0.797944521970533
[4 2 2 1 4],0.797943710651003
[5 1 4 3 5],0.797755078860258
[6 2 6 6 5],0.797749805283313
[1 6 2 6 1],0.797748182644253
[6 5 3 2 2],0.797747371324722
[6 1 6 5 3],0.797746965664958
[4 1 2 2 6],0.797746560005193
[1 1 1 3 1],0.797745343025897
[5 1 6 3 4],0.797744937366132
[5 6 6 3 4],0.797744126046602
[3 6 2 3 1],0.797743720386837
[6 4 4 4 6],0.797742097747777
[2 6 2 3 2],0.797550626338677
[3 1 3 6 2],0.797548192380087
[6 1 5 4 6],0.797546569741027
[4 6 3 3 5],0.797546569741027
[5 1 2 1 3],0.797542918803141
[6 5 3 2 6],0.797542918803141
[3 1 3 1 5],0.797542918803141
[6 5 4 2 6],0.797540079184786
[4 4 6 2 6],0.797344551178036
[4 4 3 4 2],0.797344145518271
[6 3 2 5 1],0.797344145518271
[4 1 6 2 1],0.797343739858506
[4 3 6 3 2],0.797341305899916
[6 5 1 1 1],0.797340494580386
[6 2 4 1 2],0.797338871941325
[4 6 6 5 6],0.797338060621795
[4 6 1 6 5],0.79714699487246
[5 5 6 6 5],0.797145777893165
[6 3 6 4 2],0.79714374959434
[6 4 5 3 4],0.797142532615045
[6 2 2 4 5],0.79714131563575
[6 5 3 1 4],0.79713969299669
[3 1 2 1 5],0.79694659894853
[6 5 6 5 6],0.79694497630947
[6 3 1 3 3],0.796944570649705
[6 6 1 4 4],0.796940514052054
[4 6 4 1 5],0.796939297072759
[1 6 3 6 1],0.796939297072759
[6 4 6 5 1],0.796938891412994
[4 2 6 6 1],0.796938080093464
[6 2 4 6 6],0.796933617836048
[5 1 3 6 2],0.796746203024599
[4 3 3 3 3],0.796744986045304
[5 6 1 3 5],0.796742957746479
[5 1 3 3 2],0.796742552086714
[4 6 1 4 4],0.796742552086714
[1 5 3 6 1],0.796741335107419
[6 5 1 1 6],0.796741335107419
[5 6 3 6 5],0.796741335107419
[4 3 6 1 6],0.796738495489063
[6 5 5 6 4],0.796737684169533
[4 4 3 4 6],0.796737278509768
[4 2 2 4 1],0.796737278509768
[6 5 6 4 3],0.796736467190238
[3 6 3 3 4],0.796733221912118
[5 4 2 1 2],0.796544184461608
[6 3 6 3 3],0.796539722204193
[3 1 3 2 1],0.796538505224898
[4 1 4 4 2],0.796538099565133
[6 5 5 1 6],0.796538099565133
[3 1 1 6 1],0.796538099565133
[4 3 3 6 6],0.796534854287012
[4 4 6 4 4],0.796534448627247
[4 5 4 1 2],0.796530797689362
[3 1 6 6 5],0.796341354579087
[5 1 3 1 5],0.796340543259557
[6 2 6 6 4],0.796340137599792
[6 4 3 5 2],0.796338920620497
[6 3 4 6 5],0.796338514960732
[6 3 2 5 6],0.796338514960732
[6 4 6 5 2],0.796337297981437
[2 5 2 6 1],0.796336486661907
[5 3 3 6 5],0.796336081002142
[4 3 3 1 3],0.796334052703317
[5 3 2 1 1],0.796331213084961
[6 1 6 5 4],0.796330807425196
[5 6 3 4 5],0.796140552995392
[6 1 1 2 4],0.796138119036801
[4 4 6 2 2],0.796137307717271
[6 5 4 6 3],0.796137307717271
[4 5 2 6 2],0.796136496397741
[4 6 5 1 4],0.796134873758681
[4 2 2 3 5],0.796134468098916
[5 6 4 1 1],0.796133251119621
[6 2 4 3 1],0.796133251119621
[1 1 2 3 6],0.796130411501266
[5 1 6 6 2],0.795941779710521
[6 3 1 4 2],0.795938534432401
[4 1 3 5 5],0.795938534432401
[6 3 5 1 3],0.795936506133576
[5 5 2 3 4],0.795935694814046
[4 6 1 4 6],0.795935694814046
[4 6 1 4 5],0.79593528915428
[3 1 4 3 1],0.79593123255663
[4 3 3 4 1],0.795930826896865
[4 4 1 6 1],0.795930015577335
[4 5 2 6 4],0.79592960991757
[6 4 4 1 3],0.795927581618745
[3 6 3 4 1],0.795925147660154
[1 1 3 6 6],0.79573651586941
[6 2 6 3 4],0.795733676251055
[6 6 5 4 2],0.79573327059129
[6 3 5 4 1],0.79573327059129
[6 2 2 4 2],0.795732864931524
[6 2 3 4 6],0.795730836632699
[6 2 4 1 1],0.795724346076459
[5 4 6 6 5],0.795539770883365
[4 1 6 4 3],0.79553855390407
[6 2 1 3 5],0.795535308625949
[6 3 6 3 2],0.795535308625949
[4 5 4 1 6],0.795534497306419
[4 6 6 2 6],0.795531252028299
[6 4 1 1 4],0.795530440708769
[1 1 6 6 1],0.795530440708769
[4 5 4 4 2],0.795530440708769
[6 6 4 4 4],0.795530035049004
[4 6 5 6 6],0.795530035049004
[5 4 2 1 4],0.795530035049004
[6 6 5 4 6],0.795530035049004
[3 6 2 4 1],0.795528412409944
[6 3 4 6 6],0.795528006750178
[6 6 6 2 2],0.795331667423898
[3 1 2 4 1],0.795329233465308
[6 2 4 1 4],0.795329233465308
[6 1 1 4 3],0.795327610826248
[4 2 6 1 2],0.795327205166483
[6 2 3 6 4],0.795323148568832
[5 3 2 1 4],0.795322742909067
[1 1 3 2 1],0.795132894139028
[4 1 1 4 5],0.795132082819498
[4 4 2 4 4],0.795130054520672
[4 4 3 1 2],0.795129648860907
[4 6 2 3 3],0.795127214902317
[3 4 3 6 1],0.795127214902317
[4 1 5 3 4],0.795125997923022
[4 4 3 3 4],0.795124780943727
[4 4 2 5 1],0.794932498215097
[6 3 5 3 6],0.794929252936977
[4 3 6 6 2],0.794928035957682
[5 5 3 4 1],0.794928035957681
[6 3 1 4 6],0.794927630297917
[4 1 2 2 4],0.794927224638151
[5 3 2 3 6],0.794926818978386
[6 6 2 4 4],0.794926007658856
[1 4 3 3 1],0.794925196339326
[4 2 2 1 1],0.794924385019796
[6 6 6 5 6],0.794730073992341
[6 4 6 2 2],0.794729668332576
[4 1 3 2 6],0.794728857013046
[6 4 1 2 1],0.794727640033751
